Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0072998876	00043	000006554940	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/23/2025	702.000	0.000	702.000	05/25/2025	202521	05/23/2025	702.000	05/23/2025	702.000	JBL1	MT28942A0-YCCF-AE	8020	702.000		SFG073892	AD	GARNET 6LX		05/18/2025
0072998876	00044	000006555123	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/04/2025	61.000	0.000	61.000	07/06/2025	202527	07/04/2025	61.000	07/04/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		07/06/2025
0072998876	00045	000006555125	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/30/2025	1185.000	0.000	1185.000	06/01/2025	202522	05/30/2025	1185.000	05/30/2025	1185.000	JBL1	MT28942A0-YCCF-AE	8020	1185.000		SFG073892	AD	GARNET 6LX		05/25/2025
0072998877	00010	000006463328	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	06/13/2025	152.000	0.000	152.000	06/15/2025	202524	06/13/2025	152.000	06/13/2025	152.000	JBL1	MT28942A0-YCCF-AE	8020	152.000		SFG073892	AD	GARNET 6LX		06/15/2025
0072998877	00011	000006480613	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	02/28/2025	1408.000	0.000	1408.000	03/02/2025	202509	02/28/2025	1408.000	02/28/2025	1408.000	JBL1	MT28942A0-YCCF-AE	8020	1408.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00012	000006480615	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	03/14/2025	723.000	0.000	723.000	03/16/2025	202511	03/14/2025	723.000	03/14/2025	723.000	JBL1	MT28942A0-YCCF-AE	8020	723.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00013	000006480617	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	04/04/2025	2142.000	0.000	2142.000	04/06/2025	202514	04/04/2025	2142.000	04/04/2025	2142.000	JBL1	MT28942A0-YCCF-AE	8020	2142.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00014	000006480619	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	04/04/2025	2141.000	0.000	2141.000	04/06/2025	202514	04/04/2025	2141.000	04/04/2025	2141.000	JBL1	MT28942A0-YCCF-AE	8020	2141.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00015	000006480621	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	04/11/2025	721.000	0.000	721.000	04/13/2025	202515	04/11/2025	721.000	04/11/2025	721.000	JBL1	MT28942A0-YCCF-AE	8020	721.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00016	000006480763	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/23/2025	510.000	0.000	510.000	05/25/2025	202521	05/23/2025	510.000	05/23/2025	510.000	JBL1	MT28942A0-YCCF-AE	8020	510.000		SFG073892	AD	GARNET 6LX		05/11/2025
0072998877	00017	000006480765	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/20/2025	153.000	0.000	153.000	06/22/2025	202525	06/20/2025	153.000	06/20/2025	153.000	JBL1	MT28942A0-YCCF-AE	8020	153.000		SFG073892	AD	GARNET 6LX		06/22/2025
0072998877	00018	000006480766	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/27/2025	411.000	0.000	411.000	06/29/2025	202526	06/27/2025	411.000	06/27/2025	411.000	JBL1	MT28942A0-YCCF-AE	8020	411.000		SFG073892	AD	GARNET 6LX		06/29/2025
0072998877	00019	000006480767	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/27/2025	661.000	0.000	661.000	06/29/2025	202526	06/27/2025	661.000	06/27/2025	661.000	JBL1	MT28942A0-YCCF-AE	8020	661.000		SFG073892	AD	GARNET 6LX		06/29/2025
0072998877	00020	000006480768	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	07/18/2025	6.000	0.000	6.000	07/20/2025	202529	07/18/2025	6.000	07/18/2025	6.000	JBL1	MT28942A0-YCCF-AE	8020	6.000		SFG073892	AD	GARNET 6LX		07/20/2025
0072998877	00023	000006506847	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	07/04/2025	122.000	0.000	122.000	07/06/2025	202527	07/04/2025	122.000	07/04/2025	122.000	JBL1	MT28942A0-YCCF-AE	8020	122.000		SFG073892	AD	GARNET 6LX		07/06/2025
0072998877	00024	000006506849	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	02/28/2025	2584.000	0.000	2584.000	03/02/2025	202509	02/28/2025	2584.000	02/28/2025	2584.000	JBL1	MT28942A0-YCCF-AE	8020	2584.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00025	000006506852	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	04/18/2025	540.000	0.000	540.000	04/20/2025	202516	04/18/2025	540.000	04/18/2025	540.000	JBL1	MT28942A0-YCCF-AE	8020	540.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00026	000006506854	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	04/18/2025	541.000	0.000	541.000	04/20/2025	202516	04/18/2025	541.000	04/18/2025	541.000	JBL1	MT28942A0-YCCF-AE	8020	541.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00027	000006506855	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	05/02/2025	334.000	0.000	334.000	05/04/2025	202518	05/02/2025	334.000	05/02/2025	334.000	JBL1	MT28942A0-YCCF-AE	8020	334.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998877	00028	000006506856	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	05/09/2025	678.000	0.000	678.000	05/11/2025	202519	05/09/2025	678.000	05/09/2025	678.000	JBL1	MT28942A0-YCCF-AE	8020	678.000		SFG073892	AD	GARNET 6LX		04/06/2025
0072998877	00029	000006506857	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	07/04/2025	661.000	0.000	661.000	07/06/2025	202527	07/04/2025	661.000	07/04/2025	661.000	JBL1	MT28942A0-YCCF-AE	8020	661.000		SFG073892	AD	GARNET 6LX		07/06/2025
0072998877	00030	000006506858	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	07/04/2025	150.000	0.000	150.000	07/06/2025	202527	07/04/2025	150.000	07/04/2025	150.000	JBL1	MT28942A0-YCCF-AE	8020	150.000		SFG073892	AD	GARNET 6LX		07/06/2025
0072998877	00031	000006506859	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	07/18/2025	309.000	0.000	309.000	07/20/2025	202529	07/18/2025	309.000	07/18/2025	309.000	JBL1	MT28942A0-YCCF-AE	8020	309.000		SFG073892	AD	GARNET 6LX		07/20/2025
0072998877	00033	000006519548	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	04/04/2025	22.000	0.000	22.000	04/06/2025	202514	04/04/2025	22.000	04/04/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00034	000006519549	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	04/04/2025	22.000	0.000	22.000	04/06/2025	202514	04/04/2025	22.000	04/04/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00035	000006519551	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	05/09/2025	22.000	0.000	22.000	05/11/2025	202519	05/09/2025	22.000	05/09/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		04/20/2025
0072998877	00036	000006519552	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	07/18/2025	329.000	0.000	329.000	07/20/2025	202529	07/18/2025	329.000	07/18/2025	329.000	JBL1	MT28942A0-YCCF-AE	8020	329.000		SFG073892	AD	GARNET 6LX		07/20/2025
0072998877	00037	000006535441	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/09/2025	402.000	0.000	402.000	05/11/2025	202519	05/09/2025	402.000	05/09/2025	402.000	JBL1	MT28942A0-YCCF-AE	8020	402.000		SFG073892	AD	GARNET 6LX		04/13/2025
0072998877	00038	000006535522	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/16/2025	509.000	0.000	509.000	05/18/2025	202520	05/16/2025	509.000	05/16/2025	509.000	JBL1	MT28942A0-YCCF-AE	8020	509.000		SFG073892	AD	GARNET 6LX		04/20/2025
0072998877	00039	000006535525	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/20/2025	461.000	0.000	461.000	06/22/2025	202525	06/20/2025	461.000	06/20/2025	461.000	JBL1	MT28942A0-YCCF-AE	8020	461.000		SFG073892	AD	GARNET 6LX		06/22/2025
0072998877	00040	000006535526	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/27/2025	600.000	0.000	600.000	06/29/2025	202526	06/27/2025	600.000	06/27/2025	600.000	JBL1	MT28942A0-YCCF-AE	8020	600.000		SFG073892	AD	GARNET 6LX		06/29/2025
0072998877	00041	000006535527	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	108.000	0.000	108.000	05/04/2025	202518	05/02/2025	108.000	05/02/2025	108.000	JBL1	MT28942A0-YCCF-AE	8020	108.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998877	00042	000006535529	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	1730.000	0.000	1730.000	05/04/2025	202518	05/02/2025	1730.000	05/02/2025	1730.000	JBL1	MT28942A0-YCCF-AE	8020	1730.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998877	00043	000006535530	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	07/11/2025	386.000	0.000	386.000	07/13/2025	202528	07/11/2025	386.000	07/11/2025	386.000	JBL1	MT28942A0-YCCF-AE	8020	386.000		SFG073892	AD	GARNET 6LX		07/13/2025
0072998877	00044	000006555087	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/23/2025	1098.000	0.000	1098.000	05/25/2025	202521	05/23/2025	1098.000	05/23/2025	1098.000	JBL1	MT28942A0-YCCF-AE	8020	1098.000		SFG073892	AD	GARNET 6LX		05/18/2025
0072998877	00045	000006555088	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/27/2025	61.000	0.000	61.000	06/29/2025	202526	06/27/2025	61.000	06/27/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		06/22/2025
0072998877	00046	000006555091	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/04/2025	61.000	0.000	61.000	07/06/2025	202527	07/04/2025	61.000	07/04/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		06/29/2025
0072998877	00047	000006555092	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/11/2025	61.000	0.000	61.000	07/13/2025	202528	07/11/2025	61.000	07/11/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		07/13/2025
0072998877	00048	000006555093	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/16/2025	563.000	0.000	563.000	05/18/2025	202520	05/16/2025	563.000	05/16/2025	563.000	JBL1	MT28942A0-YCCF-AE	8020	563.000		SFG073892	AD	GARNET 6LX		04/27/2025
0072998877	00049	000006555095	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/16/2025	563.000	0.000	563.000	05/18/2025	202520	05/16/2025	563.000	05/16/2025	563.000	JBL1	MT28942A0-YCCF-AE	8020	563.000		SFG073892	AD	GARNET 6LX		04/27/2025
0072998877	00050	000006555097	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/16/2025	1290.000	0.000	1290.000	05/18/2025	202520	05/16/2025	1290.000	05/16/2025	1290.000	JBL1	MT28942A0-YCCF-AE	8020	1290.000		SFG073892	AD	GARNET 6LX		05/11/2025
0072998878	00010	000006463329	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	03/14/2025	724.000	0.000	724.000	03/16/2025	202511	03/14/2025	724.000	03/14/2025	724.000	JBL1	MT28942A0-YCCF-AE	8020	724.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00011	000006480614	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	03/28/2025	699.000	0.000	699.000	03/30/2025	202513	03/28/2025	699.000	03/28/2025	699.000	JBL1	MT28942A0-YCCF-AE	8020	699.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00012	000006480616	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	04/25/2025	900.000	0.000	900.000	04/27/2025	202517	04/25/2025	900.000	04/25/2025	900.000	JBL1	MT28942A0-YCCF-AE	8020	900.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00013	000006480618	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/09/2025	11.000	0.000	11.000	05/11/2025	202519	05/09/2025	11.000	05/09/2025	11.000	JBL1	MT28942A0-YCCF-AE	8020	11.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998878	00014	000006480620	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/20/2025	1045.000	0.000	1045.000	06/22/2025	202525	06/20/2025	1045.000	06/20/2025	1045.000	JBL1	MT28942A0-YCCF-AE	8020	1045.000		SFG073892	AD	GARNET 6LX		06/22/2025
0072998878	00017	000006506698	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	03/28/2025	2141.000	0.000	2141.000	03/30/2025	202513	03/28/2025	2141.000	03/28/2025	2141.000	JBL1	MT28942A0-YCCF-AE	8020	2141.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00018	000006506699	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	04/11/2025	1961.000	0.000	1961.000	04/13/2025	202515	04/11/2025	1961.000	04/11/2025	1961.000	JBL1	MT28942A0-YCCF-AE	8020	1961.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00019	000006506700	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	05/02/2025	169.000	0.000	169.000	05/04/2025	202518	05/02/2025	169.000	05/02/2025	169.000	JBL1	MT28942A0-YCCF-AE	8020	169.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00020	000006506701	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	06/13/2025	399.000	0.000	399.000	06/15/2025	202524	06/13/2025	399.000	06/13/2025	399.000	JBL1	MT28942A0-YCCF-AE	8020	399.000		SFG073892	AD	GARNET 6LX		06/15/2025
0072998878	00023	000006519526	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/14/2025	22.000	0.000	22.000	03/16/2025	202511	03/14/2025	22.000	03/14/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00024	000006519527	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	04/18/2025	22.000	0.000	22.000	04/20/2025	202516	04/18/2025	22.000	04/18/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00025	000006519530	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	05/02/2025	22.000	0.000	22.000	05/04/2025	202518	05/02/2025	22.000	05/02/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998878	00026	000006519531	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	06/13/2025	22.000	0.000	22.000	06/15/2025	202524	06/13/2025	22.000	06/13/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		06/15/2025
0072998878	00027	000006519532	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	03/28/2025	442.000	0.000	442.000	03/30/2025	202513	03/28/2025	442.000	03/28/2025	442.000	JBL1	MT28942A0-YCCF-AE	8020	442.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00028	000006519533	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	04/11/2025	22.000	0.000	22.000	04/13/2025	202515	04/11/2025	22.000	04/11/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00029	000006519534	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	04/25/2025	22.000	0.000	22.000	04/27/2025	202517	04/25/2025	22.000	04/25/2025	22.000	JBL1	MT28942A0-YCCF-AE	8020	22.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00030	000006535468	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	04/25/2025	243.000	0.000	243.000	04/27/2025	202517	04/25/2025	243.000	04/25/2025	243.000	JBL1	MT28942A0-YCCF-AE	8020	243.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00031	000006535469	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	04/25/2025	1728.000	0.000	1728.000	04/27/2025	202517	04/25/2025	1728.000	04/25/2025	1728.000	JBL1	MT28942A0-YCCF-AE	8020	1728.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00032	000006535472	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	344.000	0.000	344.000	05/04/2025	202518	05/02/2025	344.000	05/02/2025	344.000	JBL1	MT28942A0-YCCF-AE	8020	344.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998878	00033	000006535474	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	700.000	0.000	700.000	05/04/2025	202518	05/02/2025	700.000	05/02/2025	700.000	JBL1	MT28942A0-YCCF-AE	8020	700.000		SFG073892	AD	GARNET 6LX		03/02/2025
0072998878	00034	000006535477	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	700.000	0.000	700.000	05/04/2025	202518	05/02/2025	700.000	05/02/2025	700.000	JBL1	MT28942A0-YCCF-AE	8020	700.000		SFG073892	AD	GARNET 6LX		03/16/2025
0072998878	00035	000006535480	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	700.000	0.000	700.000	05/04/2025	202518	05/02/2025	700.000	05/02/2025	700.000	JBL1	MT28942A0-YCCF-AE	8020	700.000		SFG073892	AD	GARNET 6LX		03/09/2025
0072998878	00036	000006535562	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	05/02/2025	450.000	0.000	450.000	05/04/2025	202518	05/02/2025	450.000	05/02/2025	450.000	JBL1	MT28942A0-YCCF-AE	8020	450.000		SFG073892	AD	GARNET 6LX		03/09/2025
0072998878	00037	000006535564	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/13/2025	1099.000	0.000	1099.000	06/15/2025	202524	06/13/2025	1099.000	06/13/2025	1099.000	JBL1	MT28942A0-YCCF-AE	8020	1099.000		SFG073892	AD	GARNET 6LX		06/15/2025
0072998878	00038	000006535566	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/06/2025	317.000	0.000	317.000	06/08/2025	202523	06/06/2025	317.000	06/06/2025	317.000	JBL1	MT28942A0-YCCF-AE	8020	317.000		SFG073892	AD	GARNET 6LX		06/08/2025
0072998878	00039	000006554938	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/09/2025	1150.000	0.000	1150.000	05/11/2025	202519	05/09/2025	1150.000	05/09/2025	1150.000	JBL1	MT28942A0-YCCF-AE	8020	1150.000		SFG073892	AD	GARNET 6LX		03/30/2025
0072998878	00040	000006555122	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/09/2025	472.000	0.000	472.000	05/11/2025	202519	05/09/2025	472.000	05/09/2025	472.000	JBL1	MT28942A0-YCCF-AE	8020	472.000		SFG073892	AD	GARNET 6LX		04/06/2025
0072998878	00041	000006555124	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/09/2025	160.000	0.000	160.000	05/11/2025	202519	05/09/2025	160.000	05/09/2025	160.000	JBL1	MT28942A0-YCCF-AE	8020	160.000		SFG073892	AD	GARNET 6LX		04/13/2025
0072998878	00042	000006555126	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/09/2025	31.000	0.000	31.000	05/11/2025	202519	05/09/2025	31.000	05/09/2025	31.000	JBL1	MT28942A0-YCCF-AE	8020	31.000		SFG073892	AD	GARNET 6LX		04/20/2025
0072998878	00043	000006555128	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/20/2025	61.000	0.000	61.000	06/22/2025	202525	06/20/2025	61.000	06/20/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		06/15/2025
0072998878	00044	000006555133	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/02/2025	450.000	0.000	450.000	05/04/2025	202518	05/02/2025	450.000	05/02/2025	450.000	JBL1	MT28942A0-YCCF-AE	8020	450.000		SFG073892	AD	GARNET 6LX		03/16/2025
0072998878	00045	000006555135	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/02/2025	81.000	0.000	81.000	05/04/2025	202518	05/02/2025	81.000	05/02/2025	81.000	JBL1	MT28942A0-YCCF-AE	8020	81.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998878	00046	000006555136	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	05/02/2025	250.000	0.000	250.000	05/04/2025	202518	05/02/2025	250.000	05/02/2025	250.000	JBL1	MT28942A0-YCCF-AE	8020	250.000		SFG073892	AD	GARNET 6LX		03/23/2025
0072998878	00047	000006555137	ZP50	M12	0.00	1	JBL1	SFG073892	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	06/13/2025	61.000	0.000	61.000	06/15/2025	202524	06/13/2025	61.000	06/13/2025	61.000	JBL1	MT28942A0-YCCF-AE	8020	61.000		SFG073892	AD	GARNET 6LX		06/08/2025
0072998879	00010	000006463330	ZP50	M12	0.00	1	JBL1	SFG003484	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	05/02/2025	81.000	0.000	81.000	05/04/2025	202518	05/02/2025	81.000	05/02/2025	81.000	JBL1	MT28908A0-YCCF-HVM	8020	81.000		SFG003484	AD	AMBER 6		05/04/2025
0072998879	00011	000006480581	ZP50	M12	0.00	1	JBL1	SFG003484	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/16/2025	256.000	0.000	256.000	05/18/2025	202520	05/16/2025	256.000	05/16/2025	256.000	JBL1	MT28908A0-YCCF-HVM	8020	256.000		SFG003484	AD	AMBER 6		05/18/2025
0072998879	00012	000006480744	ZP50	M12	0.00	1	JBL1	SFG003484	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/09/2025	256.000	0.000	256.000	05/11/2025	202519	05/09/2025	256.000	05/09/2025	256.000	JBL1	MT28908A0-YCCF-HVM	8020	256.000		SFG003484	AD	AMBER 6		05/11/2025
0072998879	00013	000006480747	ZP50	M12	0.00	1	JBL1	SFG003484	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/09/2025	6.000	0.000	6.000	05/11/2025	202519	05/09/2025	6.000	05/09/2025	6.000	JBL1	MT28908A0-YCCF-HVM	8020	6.000		SFG003484	AD	AMBER 6		05/11/2025
0072998879	00014	000006480750	ZP50	M12	0.00	1	JBL1	SFG003484	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	05/30/2025	163.000	0.000	163.000	06/01/2025	202522	05/30/2025	163.000	05/30/2025	163.000	JBL1	MT28908A0-YCCF-HVM	8020	163.000		SFG003484	AD	AMBER 6		06/01/2025
