Purchasing Document Number	Item Number of Purchasing Document	Order Number	Order Type	Purchasing group	Net price in purchasing document (in doc	Price Unit	Storage Location	Short text	Name 1	Created on	Item delivery date	Scheduled quantity	Quantity of goods received	Open GR	EOW	WK	ReqDate	ReqQty	ComDate	ComQty	Comp GI Loc	Component	Comp GI Plant	Comp Qty	Base Unit of Measure	MX_SKU	ITEM_FAMILY	ITEM_TYPE	Requirement Tracking Number	Statistics-Relevant Delivery Date
0072967992	00013	000006419548	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	06/20/2025	11.000	0.000	11.000	06/22/2025	202525	06/20/2025	11.000	06/20/2025	11.000	JBL1	MT53132A0-XCCR-V	8020	11.000		SA002602	SH	ANACONDA200 PHOENIX		06/01/2025
0072967992	00014	000006437759	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00015	000006438024	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00016	000006446957	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	07/11/2025	3.000	0.000	3.000	07/13/2025	202528	07/11/2025	3.000	07/11/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00024	000006464348	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	06/20/2025	9.000	0.000	9.000	06/22/2025	202525	06/20/2025	9.000	06/20/2025	9.000	JBL1	MT53132A0-XCCR-V	8020	9.000		SA002602	SH	ANACONDA200 PHOENIX		06/01/2025
0072967992	00025	000006464351	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/12/2024	07/11/2025	3.000	0.000	3.000	07/13/2025	202528	07/11/2025	3.000	07/11/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00026	000006480114	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00027	000006506675	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	06/20/2025	3.000	0.000	3.000	06/22/2025	202525	06/20/2025	3.000	06/20/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		06/22/2025
0072967992	00028	000006519472	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	06/20/2025	6.000	0.000	6.000	06/22/2025	202525	06/20/2025	6.000	06/20/2025	6.000	JBL1	MT53132A0-XCCR-V	8020	6.000		SA002602	SH	ANACONDA200 PHOENIX		06/22/2025
0072967992	00029	000006535389	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00030	000006555062	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/04/2025	4.000	0.000	4.000	07/06/2025	202527	07/04/2025	4.000	07/04/2025	4.000	JBL1	MT53132A0-XCCR-V	8020	4.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967992	00031	000006577612	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	02/06/2025	07/04/2025	5.000	0.000	5.000	07/06/2025	202527	07/04/2025	5.000	07/04/2025	5.000	JBL1	MT53132A0-XCCR-V	8020	5.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967992	00032	000006613680	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	02/21/2025	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00033	000006642112	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/06/2025	07/04/2025	4.000	0.000	4.000	07/06/2025	202527	07/04/2025	4.000	07/04/2025	4.000	JBL1	MT53132A0-XCCR-V	8020	4.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967992	00034	000006658119	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	07/04/2025	3.000	0.000	3.000	07/06/2025	202527	07/04/2025	3.000	07/04/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967992	00035	000006676630	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00036	000006712393	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	07/11/2025	2.000	0.000	2.000	07/13/2025	202528	07/11/2025	2.000	07/11/2025	2.000	JBL1	MT53132A0-XCCR-V	8020	2.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967992	00037	000006712394	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967996	00010	000006394473	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	11/08/2024	06/20/2025	7.000	0.000	7.000	06/22/2025	202525	06/20/2025	7.000	06/20/2025	7.000	JBL1	MT53132A0-XCCR-V	8020	7.000		SA002602	SH	ANACONDA200 PHOENIX		06/22/2025
0072967996	00011	000006408008	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	11/15/2024	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967996	00012	000006419623	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	11/21/2024	06/20/2025	11.000	0.000	11.000	06/22/2025	202525	06/20/2025	11.000	06/20/2025	11.000	JBL1	MT53132A0-XCCR-V	8020	11.000		SA002602	SH	ANACONDA200 PHOENIX		06/01/2025
0072967996	00013	000006437761	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/01/2024	07/04/2025	3.000	0.000	3.000	07/06/2025	202527	07/04/2025	3.000	07/04/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967996	00014	000006447264	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/05/2024	07/04/2025	4.000	0.000	4.000	07/06/2025	202527	07/04/2025	4.000	07/04/2025	4.000	JBL1	MT53132A0-XCCR-V	8020	4.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967996	00020	000006480495	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	07/11/2025	2.000	0.000	2.000	07/13/2025	202528	07/11/2025	2.000	07/11/2025	2.000	JBL1	MT53132A0-XCCR-V	8020	2.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967996	00021	000006480496	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	12/19/2024	06/20/2025	5.000	0.000	5.000	06/22/2025	202525	06/20/2025	5.000	06/20/2025	5.000	JBL1	MT53132A0-XCCR-V	8020	5.000		SA002602	SH	ANACONDA200 PHOENIX		06/22/2025
0072967996	00022	000006506727	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/03/2025	07/04/2025	3.000	0.000	3.000	07/06/2025	202527	07/04/2025	3.000	07/04/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0072967996	00023	000006519544	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/09/2025	07/11/2025	1.000	0.000	1.000	07/13/2025	202528	07/11/2025	1.000	07/11/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0072967996	00024	000006535444	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/16/2025	06/20/2025	7.000	0.000	7.000	06/22/2025	202525	06/20/2025	7.000	06/20/2025	7.000	JBL1	MT53132A0-XCCR-V	8020	7.000		SA002602	SH	ANACONDA200 PHOENIX		06/22/2025
0072967996	00025	000006658784	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	07/04/2025	3.000	0.000	3.000	07/06/2025	202527	07/04/2025	3.000	07/04/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		07/06/2025
0073009251	00021	000006694017	ZP58	M15	979415.45	1000	JBL1	SA002600	JABIL CIRCUIT INDIA PRIVATE	03/26/2025	05/19/2025	11.000	0.000	11.000	05/25/2025	202521	05/19/2025	11.000	05/19/2025	11.000	JBL1	MT53132A0-XCCR-V	8020	11.000		SA002600	SH	ANACONDA100 PHOENIX		12/23/2024
0073009251	00040	000006509124	ZP58	M15	985860.00	1000	JBL1	SA002600	JABIL CIRCUIT INDIA PRIVATE	01/04/2025	05/19/2025	3.000	0.000	3.000	05/25/2025	202521	05/19/2025	3.000	05/19/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002600	SH	ANACONDA100 PHOENIX		01/06/2025
0073009254	00090	000006646899	ZP58	M15	1408133.33	1000	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/08/2025	04/28/2025	3.000	2.000	1.000	05/04/2025	202518	04/28/2025	3.000	04/28/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		03/10/2025
0073009254	00100	000006662435	ZP58	M15	1408140.00	1000	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/15/2025	04/28/2025	2.000	0.000	2.000	05/04/2025	202518	04/28/2025	2.000	04/28/2025	2.000	JBL1	MT53132A0-XCCR-V	8020	2.000		SA002602	SH	ANACONDA200 PHOENIX		03/17/2025
0073009254	00110	000006681838	ZP58	M15	1408140.00	1000	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/22/2025	04/28/2025	2.000	0.000	2.000	05/04/2025	202518	04/28/2025	2.000	04/28/2025	2.000	JBL1	MT53132A0-XCCR-V	8020	2.000		SA002602	SH	ANACONDA200 PHOENIX		03/24/2025
0073040853	00010	000006542770	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/20/2025	07/11/2025	20.000	0.000	20.000	07/13/2025	202528	07/11/2025	20.000	07/11/2025	20.000	JBL1	MT53132A0-XCCR-V	8020	20.000		SA002602	SH	ANACONDA200 PHOENIX		07/13/2025
0073040853	00011	000006555037	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/18/2025	11.000	0.000	11.000	07/20/2025	202529	07/18/2025	11.000	07/18/2025	11.000	JBL1	MT53132A0-XCCR-V	8020	11.000		SA002602	SH	ANACONDA200 PHOENIX		07/20/2025
0073040853	00012	000006555038	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/25/2025	14.000	0.000	14.000	07/27/2025	202530	07/25/2025	14.000	07/25/2025	14.000	JBL1	MT53132A0-XCCR-V	8020	14.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073040853	00013	000006555039	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/24/2025	07/25/2025	1.000	0.000	1.000	07/27/2025	202530	07/25/2025	1.000	07/25/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073040853	00014	000006658809	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	07/25/2025	7.000	0.000	7.000	07/27/2025	202530	07/25/2025	7.000	07/25/2025	7.000	JBL1	MT53132A0-XCCR-V	8020	7.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073040853	00015	000006658810	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	07/18/2025	15.000	0.000	15.000	07/20/2025	202529	07/18/2025	15.000	07/18/2025	15.000	JBL1	MT53132A0-XCCR-V	8020	15.000		SA002602	SH	ANACONDA200 PHOENIX		07/20/2025
0073040853	00016	000006677023	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	07/18/2025	23.000	0.000	23.000	07/20/2025	202529	07/18/2025	23.000	07/18/2025	23.000	JBL1	MT53132A0-XCCR-V	8020	23.000		SA002602	SH	ANACONDA200 PHOENIX		07/20/2025
0073040853	00017	000006677025	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	07/25/2025	12.000	0.000	12.000	07/27/2025	202530	07/25/2025	12.000	07/25/2025	12.000	JBL1	MT53132A0-XCCR-V	8020	12.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073040853	00018	000006712467	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	07/18/2025	1.000	0.000	1.000	07/20/2025	202529	07/18/2025	1.000	07/18/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		07/20/2025
0073040853	00019	000006712468	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	07/25/2025	5.000	0.000	5.000	07/27/2025	202530	07/25/2025	5.000	07/25/2025	5.000	JBL1	MT53132A0-XCCR-V	8020	5.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073051501	00010	000006563762	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	01/29/2025	08/01/2025	3.000	0.000	3.000	08/03/2025	202531	08/01/2025	3.000	08/01/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002602	SH	ANACONDA200 PHOENIX		08/03/2025
0073051501	00011	000006658883	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	07/25/2025	11.000	0.000	11.000	07/27/2025	202530	07/25/2025	11.000	07/25/2025	11.000	JBL1	MT53132A0-XCCR-V	8020	11.000		SA002602	SH	ANACONDA200 PHOENIX		07/27/2025
0073051501	00012	000006658884	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/13/2025	08/01/2025	38.000	0.000	38.000	08/03/2025	202531	08/01/2025	38.000	08/01/2025	38.000	JBL1	MT53132A0-XCCR-V	8020	38.000		SA002602	SH	ANACONDA200 PHOENIX		08/03/2025
0073051501	00013	000006677011	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	08/08/2025	30.000	0.000	30.000	08/10/2025	202532	08/08/2025	30.000	08/08/2025	30.000	JBL1	MT53132A0-XCCR-V	8020	30.000		SA002602	SH	ANACONDA200 PHOENIX		08/10/2025
0073051501	00014	000006677013	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	08/08/2025	1.000	0.000	1.000	08/10/2025	202532	08/08/2025	1.000	08/08/2025	1.000	JBL1	MT53132A0-XCCR-V	8020	1.000		SA002602	SH	ANACONDA200 PHOENIX		08/10/2025
0073051501	00015	000006712547	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	08/01/2025	9.000	0.000	9.000	08/03/2025	202531	08/01/2025	9.000	08/01/2025	9.000	JBL1	MT53132A0-XCCR-V	8020	9.000		SA002602	SH	ANACONDA200 PHOENIX		08/03/2025
0073051501	00016	000006712548	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	08/08/2025	4.000	0.000	4.000	08/10/2025	202532	08/08/2025	4.000	08/08/2025	4.000	JBL1	MT53132A0-XCCR-V	8020	4.000		SA002602	SH	ANACONDA200 PHOENIX		08/10/2025
0073105023	00020	000006662591	ZP58	M15	1319830.00	1000	JBL1	SA002599	JABIL CIRCUIT INDIA PRIVATE	03/15/2025	05/27/2025	3.000	0.000	3.000	06/01/2025	202522	05/27/2025	3.000	05/27/2025	3.000	JBL1	MT53132A0-XCCR-V	8020	3.000		SA002599	SH	ANACONDA100 PHOENIX		03/17/2025
0073111855	00010	000006675992	ZP50	M15	33390.00	1000	JBL1	900-9X6AG-2776-ST0	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	04/11/2025	2146.000	0.000	2146.000	04/13/2025	202515	04/11/2025	2146.000	04/11/2025	2146.000	JBL1	SFG004639	8020	2146.000		SN37A28327	AD	OPAL 6DX		04/11/2025
0073119953	00010	000006690852	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	03/25/2025	08/08/2025	219.000	0.000	219.000	08/10/2025	202532	08/08/2025	219.000	08/08/2025	219.000	JBL1	MT53132A0-XCCR-V	8020	219.000		SA002602	SH	ANACONDA200 PHOENIX		08/10/2025
0073119953	00011	000006712640	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	08/15/2025	274.000	0.000	274.000	08/17/2025	202533	08/15/2025	274.000	08/15/2025	274.000	JBL1	MT53132A0-XCCR-V	8020	274.000		SA002602	SH	ANACONDA200 PHOENIX		08/17/2025
0073119953	00012	000006712641	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	08/15/2025	274.000	0.000	274.000	08/17/2025	202533	08/15/2025	274.000	08/15/2025	274.000	JBL1	MT53132A0-XCCR-V	8020	274.000		SA002602	SH	ANACONDA200 PHOENIX		08/17/2025
0073119953	00013	000006712822	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	08/29/2025	273.000	0.000	273.000	08/31/2025	202535	08/29/2025	273.000	08/29/2025	273.000	JBL1	MT53132A0-XCCR-V	8020	273.000		SA002602	SH	ANACONDA200 PHOENIX		08/31/2025
0073119953	00014	000006712823	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	09/05/2025	50.000	0.000	50.000	09/07/2025	202536	09/05/2025	50.000	09/05/2025	50.000	JBL1	MT53132A0-XCCR-V	8020	50.000		SA002602	SH	ANACONDA200 PHOENIX		09/07/2025
0073119953	00015	000006712824	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	09/05/2025	50.000	0.000	50.000	09/07/2025	202536	09/05/2025	50.000	09/05/2025	50.000	JBL1	MT53132A0-XCCR-V	8020	50.000		SA002602	SH	ANACONDA200 PHOENIX		09/07/2025
0073119953	00016	000006712825	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	09/05/2025	50.000	0.000	50.000	09/07/2025	202536	09/05/2025	50.000	09/05/2025	50.000	JBL1	MT53132A0-XCCR-V	8020	50.000		SA002602	SH	ANACONDA200 PHOENIX		09/07/2025
0073119953	00017	000006712826	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	09/05/2025	50.000	0.000	50.000	09/07/2025	202536	09/05/2025	50.000	09/05/2025	50.000	JBL1	MT53132A0-XCCR-V	8020	50.000		SA002602	SH	ANACONDA200 PHOENIX		09/07/2025
0073119953	00018	000006712827	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	09/05/2025	50.000	0.000	50.000	09/07/2025	202536	09/05/2025	50.000	09/05/2025	50.000	JBL1	MT53132A0-XCCR-V	8020	50.000		SA002602	SH	ANACONDA200 PHOENIX		09/07/2025
0073119953	00019	000006712828	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	11/21/2025	37.000	0.000	37.000	11/23/2025	202547	11/21/2025	37.000	11/21/2025	37.000	JBL1	MT53132A0-XCCR-V	8020	37.000		SA002602	SH	ANACONDA200 PHOENIX		11/23/2025
0073133150	00010	000006712147	ZP50	M15	18810.00	1000	JBL1	900-9X662-0453-ST1	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/25/2025	220.000	0.000	220.000	04/27/2025	202517	04/25/2025	220.000	04/25/2025	220.000	JBL1	SFG103498	8020	220.000		03HD072	AD	GARNET 6LX		04/25/2025
0073133151	00010	000006712146	ZP50	M15	1817140.00	1000	JBL1	920-9N201-00RA-0C0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/18/2025	7.000	0.000	7.000	04/20/2025	202516	04/18/2025	7.000	04/18/2025	7.000	JBL1	SA002602	8020	7.000		MSN3700-VS2RC	SH	ANACONDA200 PHOENIX		04/18/2025
0073133161	00010	000006712136	ZP50	M15	33390.00	1000	JBL1	900-9X6AG-2776-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/11/2025	719.000	0.000	719.000	04/13/2025	202515	04/11/2025	719.000	04/11/2025	719.000	JBL1	SFG004639	8020	719.000		SN37A28327	AD	OPAL 6DX		04/18/2025
0073133162	00010	000006712135	ZP50	M15	34320.00	1000	JBL1	900-9X6AG-0376-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/15/2025	4988.000	0.000	4988.000	04/20/2025	202516	04/15/2025	4988.000	04/15/2025	4988.000	JBL1	SFG004639	8020	4988.000		P25962-001	AD	OPAL 6DX		04/18/2025
0073133175	00010	000006712213	ZP50	M15	1372030.00	1000	JBL1	920-9N201-00F7-0C0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	07/04/2025	74.000	0.000	74.000	07/06/2025	202527	07/04/2025	74.000	07/04/2025	74.000	JBL1	SA002600	8020	74.000		MSN3700-CS2FC	SH	ANACONDA100 PHOENIX		07/04/2025
0073133310	00010	000006713188	ZP50	M15	0.00	1	JBL1	SA002602	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	03/13/2026	4.000	0.000	4.000	03/15/2026	202611	03/13/2026	4.000	03/13/2026	4.000	JBL1	MT53132A0-XCCR-V	8020	4.000		SA002602	SH	ANACONDA200 PHOENIX		03/13/2026
0073111755	00010	000006675867	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0056-ST1	JABIL CIRCUIT INDIA PRIVATE	03/20/2025	04/09/2025	5000.000	2589.000	2411.000	04/13/2025	202515	04/09/2025	5000.000	04/09/2025	5000.000	JBL1	SFG004639	8020	5000.000		MCX623106AN-CDAT	AD	OPAL 6DX		04/04/2025
0073111755	00011	000006721025	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0056-ST1	JABIL CIRCUIT INDIA PRIVATE	04/07/2025	04/11/2025	2444.000	0.000	2444.000	04/13/2025	202515	04/11/2025	2444.000	04/11/2025	2444.000	JBL1	SFG004639	8020	2444.000		MCX623106AN-CDAT	AD	OPAL 6DX		04/04/2025
0073111755	00012	000006721027	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0056-ST1	JABIL CIRCUIT INDIA PRIVATE	04/07/2025	04/10/2025	5000.000	0.000	5000.000	04/13/2025	202515	04/10/2025	5000.000	04/10/2025	5000.000	JBL1	SFG004639	8020	5000.000		MCX623106AN-CDAT	AD	OPAL 6DX		04/04/2025
0073115069	00010	000006681966	ZP58	M16	0.00	1	JBL1	SA002599	JABIL CIRCUIT INDIA PRIVATE	03/22/2025	05/27/2025	2.000	0.000	2.000	06/01/2025	202522	05/27/2025	2.000	05/27/2025	2.000	JBL1	MT53132A0-XCCR-V	8020	2.000		SA002599	SH	ANACONDA100 PHOENIX		04/04/2025
0073133155	00010	000006712142	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0056-ST1	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/11/2025	3500.000	0.000	3500.000	04/13/2025	202515	04/11/2025	3500.000	04/11/2025	3500.000	JBL1	SFG004639	8020	3500.000		MCX623106AN-CDAT	AD	OPAL 6DX		04/25/2025
0073133156	00010	000006712141	ZP50	M16	34150.00	1000	JBL1	900-9X6AG-B356-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/18/2025	1000.000	50.000	950.000	04/20/2025	202516	04/18/2025	1000.000	04/18/2025	1000.000	JBL1	SFG004639	8020	1000.000		CX623106AN-CDAT_06	AD	OPAL 6DX		04/18/2025
0073133157	00010	000006712140	ZP50	M16	34150.00	1000	JBL1	900-9X6AG-B356-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/21/2025	2485.000	0.000	2485.000	04/27/2025	202517	04/21/2025	2485.000	04/21/2025	2485.000	JBL1	SFG004639	8020	2485.000		CX623106AN-CDAT_06	AD	OPAL 6DX		04/25/2025
0073133158	00010	000006712139	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0086-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/21/2025	500.000	0.000	500.000	04/27/2025	202517	04/21/2025	500.000	04/21/2025	500.000	JBL1	SFG004639	8020	500.000		MCX623106AC-CDAT	AD	OPAL 6DX		04/25/2025
0073133159	00010	000006712138	ZP50	M16	35480.00	1000	JBL1	900-9X6AG-0086-ST0	JABIL CIRCUIT INDIA PRIVATE	04/03/2025	04/18/2025	2000.000	0.000	2000.000	04/20/2025	202516	04/18/2025	2000.000	04/18/2025	2000.000	JBL1	SFG004639	8020	2000.000		MCX623106AC-CDAT	AD	OPAL 6DX		04/18/2025
